id,Parent Path,complete Name,name,plankton_id,Plankton Breadcrumbs,Level Match?,Plankton Level,parent_id,query
4354,866/4354/,Aksesoris Gadget & Komputer / Memory / Ram,Memory / Ram,3416232,Aksesoris Gadget & Komputer > Memory / Ram,Match,2,3415416,update product_category set plankton_id='3416232' where id=4354;
1750,866/1750/,Aksesoris Gadget & Komputer / Monitor,Monitor,3417793,Aksesoris Gadget & Komputer > Monitor,Match,2,3415416,update product_category set plankton_id='3417793' where id=1750;
4092,866/4092/,Aksesoris Gadget & Komputer / Motherboard,Motherboard,3415424,Aksesoris Gadget & Komputer > Motherboard,Match,2,3415416,update product_category set plankton_id='3415424' where id=4092;
3189,1811/3189/,Perhiasan Wanita / Cincin,Cincin,3439127,Fashion & Busana Wanita > Perhiasan Wanita > Cincin,Not Match,3,3439063,update product_category set plankton_id='3439127' where id=3189;
928,692/4513/1657/928/,Industrial Manufacturing and Processing Machinery and Accessories / Welding Machinery and Accessories / Welding and Soldering and Brazing Accessories / Gas Welding or Brazing Rod,Gas Welding or Brazing Rod,6856732934,Industrial Manufacturing and Processing Machinery and Accessories > Welding Machinery and Accessories > Welding and Soldering and Brazing Accessories > Gas Welding or Brazing Rod,Match,4,6831027271,update product_category set plankton_id='6856732934' where id=928;
140,721/139/140/,Building & Construction / Construction and Maintenance Support Equipment / Welding and Soldering and Brazing Supplies,Welding and Soldering and Brazing Supplies,,,-,-,,
183,183/,"Computer, Desktop, Notebook","Computer, Desktop, Notebook",3449754,"Computer, Desktop, Notebook",Match,1,,update product_category set plankton_id='3449754' where id=183;
1973,183/1973/,"Computer, Desktop, Notebook / Internal Computer, Notebook","Internal Computer, Notebook",3451427,"Computer, Desktop, Notebook > Internal Computer, Notebook",Match,2,3449754,update product_category set plankton_id='3451427' where id=1973;
611,183/611/,"Computer, Desktop, Notebook / Notebook / Laptop",Notebook / Laptop,3450154,"Computer, Desktop, Notebook > Notebook / Laptop",Match,2,3449754,update product_category set plankton_id='3450154' where id=611;
4513,692/4513/,Industrial Manufacturing and Processing Machinery and Accessories / Welding Machinery and Accessories,Welding Machinery and Accessories,11127985500,Industrial Manufacturing and Processing Machinery and Accessories > Welding Machinery and Accessories,Match,2,10335149229,update product_category set plankton_id='11127985500' where id=4513;
1657,692/4513/1657/,Industrial Manufacturing and Processing Machinery and Accessories / Welding Machinery and Accessories / Welding and Soldering and Brazing Accessories,Welding and Soldering and Brazing Accessories,6831027271,Industrial Manufacturing and Processing Machinery and Accessories > Welding Machinery and Accessories > Welding and Soldering and Brazing Accessories,Match,3,11127985500,update product_category set plankton_id='6831027271' where id=1657;
1658,692/4513/1657/1658/,Industrial Manufacturing and Processing Machinery and Accessories / Welding Machinery and Accessories / Welding and Soldering and Brazing Accessories / Welding or Soldering Kit,Welding or Soldering Kit,6832367105,Industrial Manufacturing and Processing Machinery and Accessories > Welding Machinery and Accessories > Welding and Soldering and Brazing Accessories > Welding or Soldering Kit,Match,4,6831027271,update product_category set plankton_id='6832367105' where id=1658;
2334,692/4513/1657/2334/,Industrial Manufacturing and Processing Machinery and Accessories / Welding Machinery and Accessories / Welding and Soldering and Brazing Accessories / Welding Electrode,Welding Electrode,6856718345,Industrial Manufacturing and Processing Machinery and Accessories > Welding Machinery and Accessories > Welding and Soldering and Brazing Accessories > Welding Electrode,Match,4,6831027271,update product_category set plankton_id='6856718345' where id=2334;
2845,692/4513/1657/2845/,Industrial Manufacturing and Processing Machinery and Accessories / Welding Machinery and Accessories / Welding and Soldering and Brazing Accessories / Welding Wire,Welding Wire,6856744037,Industrial Manufacturing and Processing Machinery and Accessories > Welding Machinery and Accessories > Welding and Soldering and Brazing Accessories > Welding Wire,Match,4,6831027271,update product_category set plankton_id='6856744037' where id=2845;
2223,692/4513/1657/2223/,Industrial Manufacturing and Processing Machinery and Accessories / Welding Machinery and Accessories / Welding and Soldering and Brazing Accessories / Welding Flux,Welding Flux,6856753682,Industrial Manufacturing and Processing Machinery and Accessories > Welding Machinery and Accessories > Welding and Soldering and Brazing Accessories > Welding Flux,Match,4,6831027271,update product_category set plankton_id='6856753682' where id=2223;
1895,692/4513/1657/1895/,Industrial Manufacturing and Processing Machinery and Accessories / Welding Machinery and Accessories / Welding and Soldering and Brazing Accessories / Solder,Solder,3422791,Industrial Manufacturing and Processing Machinery and Accessories > Welding Machinery and Accessories > Welding and Soldering and Brazing Accessories > Solder,Match,4,6831027271,update product_category set plankton_id='3422791' where id=1895;
4515,866/1680/4514/4515/,Aksesoris Gadget & Komputer / Storage External / Solid State Drive / Ssd External / SSD Portable,SSD Portable,11150894464,Aksesoris Gadget & Komputer > Storage External > Solid State Drive / Ssd External > Ssd Portable,Match,4,11150888287,update product_category set plankton_id='11150894464' where id=4515;
3754,866/1680/1681/3754/,Aksesoris Gadget & Komputer / Storage External / Memory Card Reader / Memory Card Reader Internal,Memory Card Reader Internal,3418097,Aksesoris Gadget & Komputer > Storage External > Memory Card Reader > Memory Card Reader Internal,Match,4,3418081,update product_category set plankton_id='3418097' where id=3754;
3484,183/611/736/3484/,"Computer, Desktop, Notebook / Notebook / Laptop / Notebook / Laptop Consumer / Notebook / Laptop Consumer Intel Quad Core",Notebook / Laptop Consumer Intel Quad Core,3450842,"Computer, Desktop, Notebook > Notebook / Laptop > Notebook / Laptop Consumer > Notebook / Laptop Consumer Intel Quad Core",Match,4,3450682,update product_category set plankton_id='3450842' where id=3484;
2045,183/611/736/2045/,"Computer, Desktop, Notebook / Notebook / Laptop / Notebook / Laptop Consumer / Notebook / Laptop Consumer M1",Notebook / Laptop Consumer M1,11013455945,"Computer, Desktop, Notebook > Notebook / Laptop > Notebook / Laptop Consumer > Notebook / Laptop Consumer M1",Match,4,3450682,update product_category set plankton_id='11013455945' where id=2045;
4341,183/611/736/4341/,"Computer, Desktop, Notebook / Notebook / Laptop / Notebook / Laptop Consumer / Notebook / Laptop Consumer M2",Notebook / Laptop Consumer M2,,,-,-,,
737,183/611/736/737/,"Computer, Desktop, Notebook / Notebook / Laptop / Notebook / Laptop Consumer / Notebook / Laptop Consumer Rockchip Quad Core",Notebook / Laptop Consumer Rockchip Quad Core,3450858,"Computer, Desktop, Notebook > Notebook / Laptop > Notebook / Laptop Consumer > Notebook / Laptop Consumer Rockchip Quad Core",Match,4,3450682,update product_category set plankton_id='3450858' where id=737;
22,22/,Hand Tools,Hand Tools,6829461244,Hand Tools,Match,1,,update product_category set plankton_id='6829461244' where id=22;
2603,22/2603/,"Hand Tools / Agriculture, Forestry and Garden Handtools    ","Agriculture, Forestry and Garden Handtools    ",,,-,-,,
2925,22/2925/,Hand Tools / Air Duster,Air Duster,3423776,Hand Tools > Air Duster,Match,2,6829461244,update product_category set plankton_id='3423776' where id=2925;
840,22/840/,Hand Tools / Brushes,Brushes,6911789859,Hand Tools > Brushes,Match,2,6829461244,update product_category set plankton_id='6911789859' where id=840;
23,22/23/,Hand Tools / Prying and Bending Tools,Prying and Bending Tools,6830272237,Hand Tools > Prying and Bending Tools,Match,2,6829461244,update product_category set plankton_id='6830272237' where id=23;
1314,22/1314/,Hand Tools / Rough and Finishing Tools,Rough and Finishing Tools,6830254522,Hand Tools > Rough and Finishing Tools,Match,2,6829461244,update product_category set plankton_id='6830254522' where id=1314;
3940,22/840/3940/,Hand Tools / Brushes / Scratch Brushes,Scratch Brushes,6911791751,Hand Tools > Brushes > Scratch Brushes,Match,3,6911789859,update product_category set plankton_id='6911791751' where id=3940;
2195,22/23/2195/,Hand Tools / Prying and Bending Tools / Pipe Bending Tools,Pipe Bending Tools,6911825916,Hand Tools > Prying and Bending Tools > Pipe Bending Tools,Match,3,6830272237,update product_category set plankton_id='6911825916' where id=2195;
3101,22/23/3101/,Hand Tools / Prying and Bending Tools / Pry Bars,Pry Bars,6833217023,Hand Tools > Prying and Bending Tools > Pry Bars,Match,3,6830272237,update product_category set plankton_id='6833217023' where id=3101;
2263,22/23/2263/,Hand Tools / Prying and Bending Tools / Wrecking or Crow Bar,Wrecking or Crow Bar,6912848537,Hand Tools > Prying and Bending Tools > Wrecking or Crow Bar,Match,3,6830272237,update product_category set plankton_id='6912848537' where id=2263;
2859,22/1314/2859/,Hand Tools / Rough and Finishing Tools / Bastard Cut File,Bastard Cut File,6833189026,Hand Tools > Rough and Finishing Tools > Bastard Cut File,Match,3,6830254522,update product_category set plankton_id='6833189026' where id=2859;
1617,22/1314/1617/,Hand Tools / Rough and Finishing Tools / Cold Chisels,Cold Chisels,6911750397,Hand Tools > Rough and Finishing Tools > Cold Chisels,Match,3,6830254522,update product_category set plankton_id='6911750397' where id=1617;
3173,22/1314/3173/,Hand Tools / Rough and Finishing Tools / Grinders,Grinders,6911753297,Hand Tools > Rough and Finishing Tools > Grinders,Match,3,6830254522,update product_category set plankton_id='6911753297' where id=3173;
3346,22/1314/3346/,Hand Tools / Rough and Finishing Tools / Needle File,Needle File,6911778817,Hand Tools > Rough and Finishing Tools > Needle File,Match,3,6830254522,update product_category set plankton_id='6911778817' where id=3346;
2730,22/1314/2730/,Hand Tools / Rough and Finishing Tools / Second Cut File,Second Cut File,6911769981,Hand Tools > Rough and Finishing Tools > Second Cut File,Match,3,6830254522,update product_category set plankton_id='6911769981' where id=2730;
2788,22/1314/2788/,Hand Tools / Rough and Finishing Tools / Smooth Cut File,Smooth Cut File,6911772875,Hand Tools > Rough and Finishing Tools > Smooth Cut File,Match,3,6830254522,update product_category set plankton_id='6911772875' where id=2788;
1407,22/1314/1407/,Hand Tools / Rough and Finishing Tools / Wire Brushes,Wire Brushes,6911767664,Hand Tools > Rough and Finishing Tools > Wire Brushes,Match,3,6830254522,update product_category set plankton_id='6911767664' where id=1407;
1839,22/1314/1839/,Hand Tools / Rough and Finishing Tools / Wood Chisels,Wood Chisels,6911762347,Hand Tools > Rough and Finishing Tools > Wood Chisels,Match,3,6830254522,update product_category set plankton_id='6911762347' where id=1839;
1519,866/1519/,Aksesoris Gadget & Komputer / Storage Internal,Storage Internal,3417569,Aksesoris Gadget & Komputer > Storage Internal,Match,2,3415416,update product_category set plankton_id='3417569' where id=1519;
4510,183/611/736/4510/,"Computer, Desktop, Notebook / Notebook / Laptop / Notebook / Laptop Consumer / Notebook / Laptop Consumer Apple M Series",Notebook / Laptop Consumer Apple M Series,11013455995,"Computer, Desktop, Notebook > Notebook / Laptop > Notebook / Laptop Consumer > Notebook / Laptop Consumer Apple M Series",Match,4,3450682,update product_category set plankton_id='11013455995' where id=4510;
108,22/108/,Hand Tools / Power Tool Accessories,Power Tool Accessories,6830286130,Hand Tools > Power Tool Accessories,Match,2,6829461244,update product_category set plankton_id='6830286130' where id=108;
2744,22/108/2744/,Hand Tools / Power Tool Accessories / Chucks,Chucks,6912782816,Hand Tools > Power Tool Accessories > Chucks,Match,3,6830286130,update product_category set plankton_id='6912782816' where id=2744;
1466,22/108/1466/,Hand Tools / Power Tool Accessories / Drill Bit Case,Drill Bit Case,,,-,-,,
109,22/108/109/,Hand Tools / Power Tool Accessories / End Mills,End Mills,6912744845,Hand Tools > Power Tool Accessories > End Mills,Match,3,6830286130,update product_category set plankton_id='6912744845' where id=109;
2112,22/108/2112/,Hand Tools / Power Tool Accessories / Grinding Wheel,Grinding Wheel,9012436173,Hand Tools > Power Tool Accessories > Grinding Wheel,Match,3,6830286130,update product_category set plankton_id='9012436173' where id=2112;
1482,22/108/1482/,Hand Tools / Power Tool Accessories / Hole Saws,Hole Saws,6912751649,Hand Tools > Power Tool Accessories > Hole Saws,Match,3,6830286130,update product_category set plankton_id='6912751649' where id=1482;
3263,22/108/3263/,Hand Tools / Power Tool Accessories / Impact Socket,Impact Socket,6912755826,Hand Tools > Power Tool Accessories > Impact Socket,Match,3,6830286130,update product_category set plankton_id='6912755826' where id=3263;
1633,22/108/1633/,Hand Tools / Power Tool Accessories / Impact Wrench Attachments and Accessories,Impact Wrench Attachments and Accessories,6912759189,Hand Tools > Power Tool Accessories > Impact Wrench Attachments and Accessories,Match,3,6830286130,update product_category set plankton_id='6912759189' where id=1633;
2687,22/108/2687/,Hand Tools / Power Tool Accessories / Saw Blades,Saw Blades,6833221916,Hand Tools > Power Tool Accessories > Saw Blades,Match,3,6830286130,update product_category set plankton_id='6833221916' where id=2687;
2241,22/108/2241/,Hand Tools / Power Tool Accessories / Screwdriver Accessories and Supplies,Screwdriver Accessories and Supplies,6912763037,Hand Tools > Power Tool Accessories > Screwdriver Accessories and Supplies,Match,3,6830286130,update product_category set plankton_id='6912763037' where id=2241;
2469,22/108/2469/,Hand Tools / Power Tool Accessories / Screwdriver Bit Set,Screwdriver Bit Set,6912779238,Hand Tools > Power Tool Accessories > Screwdriver Bit Set,Match,3,6830286130,update product_category set plankton_id='6912779238' where id=2469;
650,22/108/650/,Hand Tools / Power Tool Accessories / Socket Attachments and Accessories,Socket Attachments and Accessories,6912770036,Hand Tools > Power Tool Accessories > Socket Attachments and Accessories,Match,3,6830286130,update product_category set plankton_id='6912770036' where id=650;
2968,22/108/2968/,Hand Tools / Power Tool Accessories / Wrench Accessories and Supplies,Wrench Accessories and Supplies,6912766846,Hand Tools > Power Tool Accessories > Wrench Accessories and Supplies,Match,3,6830286130,update product_category set plankton_id='6912766846' where id=2968;
4512,22/108/4512/,Hand Tools / Power Tool Accessories / Drill Bits,Drill Bits,6912775637,Hand Tools > Power Tool Accessories > Drill Bits,Match,3,6830286130,update product_category set plankton_id='6912775637' where id=4512;
4516,866/1519/4516/,Aksesoris Gadget & Komputer / Storage Internal / Solid State Drive / Ssd Internal,Solid State Drive / Ssd Internal,3417729,Aksesoris Gadget & Komputer > Storage Internal > Solid State Drive / Ssd Internal,Match,3,3417569,update product_category set plankton_id='3417729' where id=4516;
